identifier,title,year,publisher,subject,subcollection,pdf_file_id,pdf_filename,pdf_original_path,pdf_export_relpath,ocr_id,ocr_completed_date,ocr_export_relpath,metadata_export_relpath
cihm_36083,Les anciens canadiens [microforme],1886,Montréal : Cadieux et Derome,,saskatchewan_1808_1946,4226,cihm_36083.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/cihm_36083.pdf,,5058,2025-10-06 09:44:45.376695,ocr/cihm_36083.json,metadata/cihm_36083.json
esquissegnra00cana,"Esquisse générale du Nord-Ouest du Canada; ou, Étendu, bois et forêts, richesses minérales et climatologie des quatre districts provisoires d'Assiniboia, Saskatchewan, Alberta et Athabaska",1886,Trois-Rivières,North west Territories -- Economic conditions,saskatchewan_1808_1946,4227,esquissegnra00cana.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/esquissegnra00cana.pdf,,5059,2025-10-06 09:44:45.378302,ocr/esquissegnra00cana.json,metadata/esquissegnra00cana.json
rapportdtaillsur00pear,"Rapport détaillé sur toutes les demandes de terrains : et du droit de participer aux concessions de terres faites aux Métis du Nord-Ouest : présentées par les colons établis sur la Saskatchewan-Sud et dans les environs à l'ouest du rang 26, à l'ouest du 2e méridien : ces établissements étant ceux généralement connus sous les noms de Saint-Louis de Langevin, Saint-Laurent ou Batoche, et Lac-aux-Canards",1886,"Ottawa : Imprimerie Maclean, Roger et Cie...","Métis; Métis; Riel Rebellion, 1885; Métis",saskatchewan_1808_1946,4228,rapportdtaillsur00pear.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/rapportdtaillsur00pear.pdf,,5060,2025-10-06 09:44:45.378825,ocr/rapportdtaillsur00pear.json,metadata/rapportdtaillsur00pear.json
PTR_1886010801,Prince Albert times and Saskatchewan review (1886-01-08),1886,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4229,PTR_1886010801.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1886010801.pdf,,5061,2025-10-06 09:44:45.378983,ocr/PTR_1886010801.json,metadata/PTR_1886010801.json
QPP_1886010801,Qu'Appelle progress (1886-01-08),1886,James Weidman,Qu'Appelle progress,saskatchewan_1808_1946,4230,QPP_1886010801.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/QPP_1886010801.pdf,,5062,2025-10-06 09:44:45.379129,ocr/QPP_1886010801.json,metadata/QPP_1886010801.json
QPP_1886011501,Qu'Appelle progress (1886-01-15),1886,James Weidman,Qu'Appelle progress,saskatchewan_1808_1946,4231,QPP_1886011501.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/QPP_1886011501.pdf,,5063,2025-10-06 09:44:45.379287,ocr/QPP_1886011501.json,metadata/QPP_1886011501.json
PTR_1886012201,Prince Albert times and Saskatchewan review (1886-01-22),1886,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4232,PTR_1886012201.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1886012201.pdf,,5064,2025-10-06 09:44:45.379385,ocr/PTR_1886012201.json,metadata/PTR_1886012201.json
QPP_1886012201,Qu'Appelle progress (1886-01-22),1886,James Weidman,Qu'Appelle progress,saskatchewan_1808_1946,4233,QPP_1886012201.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/QPP_1886012201.pdf,,5065,2025-10-06 09:44:45.379501,ocr/QPP_1886012201.json,metadata/QPP_1886012201.json
QPP_1886012901,Qu'Appelle progress (1886-01-29),1886,James Weidman,Qu'Appelle progress,saskatchewan_1808_1946,4234,QPP_1886012901.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/QPP_1886012901.pdf,,5066,2025-10-06 09:44:45.379595,ocr/QPP_1886012901.json,metadata/QPP_1886012901.json
QPP_1886020501,Qu'Appelle progress (1886-02-05),1886,James Weidman,Qu'Appelle progress,saskatchewan_1808_1946,4235,QPP_1886020501.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/QPP_1886020501.pdf,,5067,2025-10-06 09:44:45.380514,ocr/QPP_1886020501.json,metadata/QPP_1886020501.json
PTR_1886021201,Prince Albert times and Saskatchewan review (1886-02-12),1886,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4236,PTR_1886021201.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1886021201.pdf,,5068,2025-10-06 09:44:45.380664,ocr/PTR_1886021201.json,metadata/PTR_1886021201.json
QPP_1886021201,Qu'Appelle progress (1886-02-12),1886,James Weidman,Qu'Appelle progress,saskatchewan_1808_1946,4237,QPP_1886021201.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/QPP_1886021201.pdf,,5069,2025-10-06 09:44:45.380792,ocr/QPP_1886021201.json,metadata/QPP_1886021201.json
PTR_1886021901,Prince Albert times and Saskatchewan review (1886-02-19),1886,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4238,PTR_1886021901.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1886021901.pdf,,5070,2025-10-06 09:44:45.380896,ocr/PTR_1886021901.json,metadata/PTR_1886021901.json
QPP_1886021901,Qu'Appelle progress (1886-02-19),1886,James Weidman,Qu'Appelle progress,saskatchewan_1808_1946,4239,QPP_1886021901.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/QPP_1886021901.pdf,,5071,2025-10-06 09:44:45.380993,ocr/QPP_1886021901.json,metadata/QPP_1886021901.json
PTR_1886022601,Prince Albert times and Saskatchewan review (1886-02-26),1886,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4240,PTR_1886022601.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1886022601.pdf,,5072,2025-10-06 09:44:45.381083,ocr/PTR_1886022601.json,metadata/PTR_1886022601.json
QPP_1886022601,Qu'Appelle progress (1886-02-26),1886,James Weidman,Qu'Appelle progress,saskatchewan_1808_1946,4241,QPP_1886022601.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/QPP_1886022601.pdf,,5073,2025-10-06 09:44:45.381153,ocr/QPP_1886022601.json,metadata/QPP_1886022601.json
PTR_1886030501,Prince Albert times and Saskatchewan review (1886-03-05),1886,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4242,PTR_1886030501.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1886030501.pdf,,5074,2025-10-06 09:44:45.381265,ocr/PTR_1886030501.json,metadata/PTR_1886030501.json
QPP_1886030501,Qu'Appelle progress (1886-03-05),1886,James Weidman,Qu'Appelle progress,saskatchewan_1808_1946,4243,QPP_1886030501.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/QPP_1886030501.pdf,,5075,2025-10-06 09:44:45.381360,ocr/QPP_1886030501.json,metadata/QPP_1886030501.json
PTR_1886031201,Prince Albert times and Saskatchewan review (1886-03-12),1886,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4244,PTR_1886031201.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1886031201.pdf,,5076,2025-10-06 09:44:45.381461,ocr/PTR_1886031201.json,metadata/PTR_1886031201.json
QPP_1886031201,Qu'Appelle progress (1886-03-12),1886,James Weidman,Qu'Appelle progress,saskatchewan_1808_1946,4245,QPP_1886031201.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/QPP_1886031201.pdf,,5077,2025-10-06 09:44:45.381576,ocr/QPP_1886031201.json,metadata/QPP_1886031201.json
PTR_1886031901,Prince Albert times and Saskatchewan review (1886-03-19),1886,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4246,PTR_1886031901.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1886031901.pdf,,5078,2025-10-06 09:44:45.381666,ocr/PTR_1886031901.json,metadata/PTR_1886031901.json
QPP_1886031901,Qu'Appelle progress (1886-03-19),1886,James Weidman,Qu'Appelle progress,saskatchewan_1808_1946,4247,QPP_1886031901.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/QPP_1886031901.pdf,,5079,2025-10-06 09:44:45.381782,ocr/QPP_1886031901.json,metadata/QPP_1886031901.json
PTR_1886032601,Prince Albert times and Saskatchewan review (1886-03-26),1886,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4248,PTR_1886032601.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1886032601.pdf,,5080,2025-10-06 09:44:45.381867,ocr/PTR_1886032601.json,metadata/PTR_1886032601.json
QPP_1886032601,Qu'Appelle progress (1886-03-26),1886,James Weidman,Qu'Appelle progress,saskatchewan_1808_1946,4249,QPP_1886032601.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/QPP_1886032601.pdf,,5081,2025-10-06 09:44:45.381956,ocr/QPP_1886032601.json,metadata/QPP_1886032601.json
LMT_1886040101,Le Manitoba (1886-04-01),1886,[s.n.],Manitoba [1881],saskatchewan_1808_1946,4250,LMT_1886040101.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/LMT_1886040101.pdf,,5082,2025-10-06 09:44:45.382021,ocr/LMT_1886040101.json,metadata/LMT_1886040101.json
PTR_1886040201,Prince Albert times and Saskatchewan review (1886-04-02),1886,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4251,PTR_1886040201.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1886040201.pdf,,5083,2025-10-06 09:44:45.382115,ocr/PTR_1886040201.json,metadata/PTR_1886040201.json
QPP_1886040201,Qu'Appelle progress (1886-04-02),1886,James Weidman,Qu'Appelle progress,saskatchewan_1808_1946,4252,QPP_1886040201.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/QPP_1886040201.pdf,,5084,2025-10-06 09:44:45.382234,ocr/QPP_1886040201.json,metadata/QPP_1886040201.json
PTR_1886040901,Prince Albert times and Saskatchewan review (1886-04-09),1886,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4253,PTR_1886040901.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1886040901.pdf,,5085,2025-10-06 09:44:45.382347,ocr/PTR_1886040901.json,metadata/PTR_1886040901.json
QPP_1886040901,Qu'Appelle progress (1886-04-09),1886,James Weidman,Qu'Appelle progress,saskatchewan_1808_1946,4254,QPP_1886040901.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/QPP_1886040901.pdf,,5086,2025-10-06 09:44:45.382445,ocr/QPP_1886040901.json,metadata/QPP_1886040901.json
PTR_1886041601,Prince Albert times and Saskatchewan review (1886-04-16),1886,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4255,PTR_1886041601.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1886041601.pdf,,5087,2025-10-06 09:44:45.382547,ocr/PTR_1886041601.json,metadata/PTR_1886041601.json
QPP_1886041601,Qu'Appelle progress (1886-04-16),1886,James Weidman,Qu'Appelle progress,saskatchewan_1808_1946,4256,QPP_1886041601.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/QPP_1886041601.pdf,,5088,2025-10-06 09:44:45.382665,ocr/QPP_1886041601.json,metadata/QPP_1886041601.json
PTR_1886042301,Prince Albert times and Saskatchewan review (1886-04-23),1886,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4257,PTR_1886042301.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1886042301.pdf,,5089,2025-10-06 09:44:45.382757,ocr/PTR_1886042301.json,metadata/PTR_1886042301.json
QPP_1886042301,Qu'Appelle progress (1886-04-23),1886,James Weidman,Qu'Appelle progress,saskatchewan_1808_1946,4258,QPP_1886042301.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/QPP_1886042301.pdf,,5090,2025-10-06 09:44:45.383412,ocr/QPP_1886042301.json,metadata/QPP_1886042301.json
PTR_1886043001,Prince Albert times and Saskatchewan review (1886-04-30),1886,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4259,PTR_1886043001.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1886043001.pdf,,5091,2025-10-06 09:44:45.383509,ocr/PTR_1886043001.json,metadata/PTR_1886043001.json
PTR_1886050701,Prince Albert times and Saskatchewan review (1886-05-07),1886,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4261,PTR_1886050701.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1886050701.pdf,,5092,2025-10-06 11:53:56.540367,ocr/PTR_1886050701.json,metadata/PTR_1886050701.json
PTR_1886051401,Prince Albert times and Saskatchewan review (1886-05-14),1886,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4263,PTR_1886051401.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1886051401.pdf,,5093,2025-10-06 11:53:56.552625,ocr/PTR_1886051401.json,metadata/PTR_1886051401.json
PTR_1886052101,Prince Albert times and Saskatchewan review (1886-05-21),1886,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4265,PTR_1886052101.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1886052101.pdf,,5094,2025-10-06 11:53:56.552765,ocr/PTR_1886052101.json,metadata/PTR_1886052101.json
PTR_1886052801,Prince Albert times and Saskatchewan review (1886-05-28),1886,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4267,PTR_1886052801.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1886052801.pdf,,5095,2025-10-06 11:53:56.554345,ocr/PTR_1886052801.json,metadata/PTR_1886052801.json
PTR_1886060401,Prince Albert times and Saskatchewan review (1886-06-04),1886,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4269,PTR_1886060401.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1886060401.pdf,,5096,2025-10-06 11:53:56.554427,ocr/PTR_1886060401.json,metadata/PTR_1886060401.json
PTR_1886061101,Prince Albert times and Saskatchewan review (1886-06-11),1886,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4271,PTR_1886061101.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1886061101.pdf,,5097,2025-10-06 11:53:56.554508,ocr/PTR_1886061101.json,metadata/PTR_1886061101.json
PTR_1886061801,Prince Albert times and Saskatchewan review (1886-06-18),1886,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4273,PTR_1886061801.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1886061801.pdf,,5098,2025-10-06 11:53:56.554595,ocr/PTR_1886061801.json,metadata/PTR_1886061801.json
PTR_1886062501,Prince Albert times and Saskatchewan review (1886-06-25),1886,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4275,PTR_1886062501.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1886062501.pdf,,5099,2025-10-06 11:53:56.554713,ocr/PTR_1886062501.json,metadata/PTR_1886062501.json
PTR_1886070201,Prince Albert times and Saskatchewan review (1886-07-02),1886,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4277,PTR_1886070201.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1886070201.pdf,,5100,2025-10-06 11:53:56.554887,ocr/PTR_1886070201.json,metadata/PTR_1886070201.json
PTR_1886070901,Prince Albert times and Saskatchewan review (1886-07-09),1886,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4279,PTR_1886070901.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1886070901.pdf,,5101,2025-10-06 11:53:56.554968,ocr/PTR_1886070901.json,metadata/PTR_1886070901.json
PTR_1886071601,Prince Albert times and Saskatchewan review (1886-07-16),1886,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4281,PTR_1886071601.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1886071601.pdf,,5102,2025-10-06 11:53:56.555037,ocr/PTR_1886071601.json,metadata/PTR_1886071601.json
PTR_1886072301,Prince Albert times and Saskatchewan review (1886-07-23),1886,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4284,PTR_1886072301.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1886072301.pdf,,5103,2025-10-06 11:53:56.555319,ocr/PTR_1886072301.json,metadata/PTR_1886072301.json
PTR_1886073001,Prince Albert times and Saskatchewan review (1886-07-30),1886,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4286,PTR_1886073001.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1886073001.pdf,,5104,2025-10-06 11:53:56.555389,ocr/PTR_1886073001.json,metadata/PTR_1886073001.json
PTR_1886080601,Prince Albert times and Saskatchewan review (1886-08-06),1886,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4288,PTR_1886080601.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1886080601.pdf,,5105,2025-10-06 11:53:56.555476,ocr/PTR_1886080601.json,metadata/PTR_1886080601.json
PTR_1886081301,Prince Albert times and Saskatchewan review (1886-08-13),1886,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4290,PTR_1886081301.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1886081301.pdf,,5106,2025-10-06 11:53:56.555580,ocr/PTR_1886081301.json,metadata/PTR_1886081301.json
PTR_1886082001,Prince Albert times and Saskatchewan review (1886-08-20),1886,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4292,PTR_1886082001.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1886082001.pdf,,5107,2025-10-06 11:53:56.555658,ocr/PTR_1886082001.json,metadata/PTR_1886082001.json
PTR_1886082701,Prince Albert times and Saskatchewan review (1886-08-27),1886,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4294,PTR_1886082701.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1886082701.pdf,,5108,2025-10-06 11:53:56.555736,ocr/PTR_1886082701.json,metadata/PTR_1886082701.json
PTR_1886090301,Prince Albert times and Saskatchewan review (1886-09-03),1886,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4296,PTR_1886090301.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1886090301.pdf,,5109,2025-10-06 11:53:56.555844,ocr/PTR_1886090301.json,metadata/PTR_1886090301.json
PTR_1886091001,Prince Albert times and Saskatchewan review (1886-09-10),1886,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4298,PTR_1886091001.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1886091001.pdf,,5110,2025-10-06 11:53:56.555934,ocr/PTR_1886091001.json,metadata/PTR_1886091001.json
PTR_1886091701,Prince Albert times and Saskatchewan review (1886-09-17),1886,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4300,PTR_1886091701.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1886091701.pdf,,5111,2025-10-06 11:53:56.556011,ocr/PTR_1886091701.json,metadata/PTR_1886091701.json
PTR_1886092401,Prince Albert times and Saskatchewan review (1886-09-24),1886,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4302,PTR_1886092401.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1886092401.pdf,,5112,2025-10-06 11:53:56.556100,ocr/PTR_1886092401.json,metadata/PTR_1886092401.json
PTR_1886100101,Prince Albert times and Saskatchewan review (1886-10-01),1886,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4304,PTR_1886100101.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1886100101.pdf,,5113,2025-10-06 11:53:56.556185,ocr/PTR_1886100101.json,metadata/PTR_1886100101.json
PTR_1886100801,Prince Albert times and Saskatchewan review (1886-10-08),1886,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4306,PTR_1886100801.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1886100801.pdf,,5114,2025-10-06 11:53:56.556495,ocr/PTR_1886100801.json,metadata/PTR_1886100801.json
PTR_1886101501,Prince Albert times and Saskatchewan review (1886-10-15),1886,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4308,PTR_1886101501.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1886101501.pdf,,5115,2025-10-06 11:53:56.556558,ocr/PTR_1886101501.json,metadata/PTR_1886101501.json
PTR_1886102201,Prince Albert times and Saskatchewan review (1886-10-22),1886,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4310,PTR_1886102201.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1886102201.pdf,,5116,2025-10-06 11:53:56.556644,ocr/PTR_1886102201.json,metadata/PTR_1886102201.json
PTR_1886102901,Prince Albert times and Saskatchewan review (1886-10-29),1886,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4312,PTR_1886102901.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1886102901.pdf,,5117,2025-10-06 11:53:56.556743,ocr/PTR_1886102901.json,metadata/PTR_1886102901.json
PTR_1886110501,Prince Albert times and Saskatchewan review (1886-11-05),1886,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4314,PTR_1886110501.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1886110501.pdf,,5118,2025-10-06 11:53:56.556814,ocr/PTR_1886110501.json,metadata/PTR_1886110501.json
PTR_1886111201,Prince Albert times and Saskatchewan review (1886-11-12),1886,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4316,PTR_1886111201.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1886111201.pdf,,5119,2025-10-06 11:53:56.556883,ocr/PTR_1886111201.json,metadata/PTR_1886111201.json
PTR_1886111901,Prince Albert times and Saskatchewan review (1886-11-19),1886,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4318,PTR_1886111901.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1886111901.pdf,,5120,2025-10-06 11:53:56.556991,ocr/PTR_1886111901.json,metadata/PTR_1886111901.json
PTR_1886112601,Prince Albert times and Saskatchewan review (1886-11-26),1886,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4320,PTR_1886112601.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1886112601.pdf,,5121,2025-10-06 11:53:56.557100,ocr/PTR_1886112601.json,metadata/PTR_1886112601.json
PTR_1886120301,Prince Albert times and Saskatchewan review (1886-12-03),1886,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4322,PTR_1886120301.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1886120301.pdf,,5122,2025-10-06 11:53:56.557196,ocr/PTR_1886120301.json,metadata/PTR_1886120301.json
PTR_1886121001,Prince Albert times and Saskatchewan review (1886-12-10),1886,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4324,PTR_1886121001.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1886121001.pdf,,5123,2025-10-06 11:53:56.557272,ocr/PTR_1886121001.json,metadata/PTR_1886121001.json
PTR_1886121701,Prince Albert times and Saskatchewan review (1886-12-17),1886,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4326,PTR_1886121701.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1886121701.pdf,,5124,2025-10-06 11:53:56.557378,ocr/PTR_1886121701.json,metadata/PTR_1886121701.json
PTR_1886122401,Prince Albert times and Saskatchewan review (1886-12-24),1886,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4328,PTR_1886122401.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1886122401.pdf,,5125,2025-10-06 11:53:56.557700,ocr/PTR_1886122401.json,metadata/PTR_1886122401.json
PTR_1886123101,Prince Albert times and Saskatchewan review (1886-12-31),1886,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4330,PTR_1886123101.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1886123101.pdf,,5126,2025-10-06 11:53:56.557821,ocr/PTR_1886123101.json,metadata/PTR_1886123101.json
P000534,"Some Red River Settlement history: A paper read before the Society, April 29th, 1887",1887,Printed by the Call Printing Co. (Winnipeg),"Rebellions and Regimental Histories--Red River Rebellion; Red River Rebellion, 1869-70--History; Rouge, Rébellion de la rivière, 1869-1870--Histoire; Red River Settlement--History; 1870",saskatchewan_1808_1946,4331,P000534.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/P000534.pdf,,5127,2025-10-06 11:53:56.557989,ocr/P000534.json,metadata/P000534.json
P001091,En route pour la mer Glaciale,1887,Letouzey et Ané (Paris),"Explorers, Surveyors and Travellers--Overland Journeys to the Arctic; Indians of North America; Indiens d'Amérique--Amérique du Nord; Northwest Passage--Transportation; Trade routes; Routes commerciales; 1882",saskatchewan_1808_1946,4332,P001091.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/P001091.pdf,,5128,2025-10-06 11:53:56.560413,ocr/P001091.json,metadata/P001091.json
P001314,"Louis Riel and the North-West Rebellion: A review, compiled from public records and other authentic documents: Question and answer",1887,[s.n.] ([Ottawa]?),"Rebellions and Regimental Histories--Saskatchewan Rebellion; Riel Rebellion, 1885; Riel, Rébellion de, 1885; Riel, Louis, 1844-1885; 1885",saskatchewan_1808_1946,4333,P001314.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/P001314.pdf,,5129,2025-10-06 11:53:56.561011,ocr/P001314.json,metadata/P001314.json
P001317,"Le mot de la fin, voici le vote!: conspiration armée contre les Métis français: le chef Métis sacrifié aux Orangistes!: sa prétendue vénalité: légitimité du provisoire: ce meurtre de Scott!: l'opinion de quelques évêques sur le débat, celle des missionnaires: évêques et missionnaires: nouvelles indignités!: nouveaux griefs!: la folie de Riel",1887,[s.n.] ([Ottawa]?),"Rebellions and Regimental Histories--Saskatchewan Rebellion; Métis; Métis--Canada; Riel Rebellion, 1885; Riel, Rébellion de, 1885; 1885",saskatchewan_1808_1946,4334,P001317.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/P001317.pdf,,5130,2025-10-06 11:53:56.561513,ocr/P001317.json,metadata/P001317.json
